Date,SP500,MCD
2021-04-22,4134.97998046875,231.68045043945312
2021-04-23,4180.169921875,233.29153442382812
2021-04-26,4187.6201171875,231.0340118408203
2021-04-27,4186.72021484375,233.6893310546875
2021-04-28,4183.18017578125,231.1334686279297
2021-04-29,4211.47021484375,233.9180908203125
2021-04-30,4181.169921875,234.78329467773438
2021-05-03,4192.66015625,234.2661590576172
2021-05-04,4164.66015625,232.57550048828125
2021-05-05,4167.58984375,233.74900817871094
2021-05-06,4201.6201171875,233.57000732421875
2021-05-07,4232.60009765625,233.55010986328125
2021-05-10,4188.43017578125,235.80764770507812
2021-05-11,4152.10009765625,232.57550048828125
2021-05-12,4063.0400390625,226.68801879882812
2021-05-13,4112.5,228.50796508789062
2021-05-14,4173.85009765625,230.44725036621094
2021-05-17,4163.2900390625,230.40745544433594
2021-05-18,4127.830078125,230.6560821533203
2021-05-19,4115.68017578125,228.8858642578125
2021-05-20,4159.1201171875,230.9047088623047
2021-05-21,4155.85986328125,229.9698944091797
2021-05-24,4197.0498046875,230.63621520996094
2021-05-25,4188.1298828125,230.8649444580078
2021-05-26,4195.990234375,231.07379150390625
2021-05-27,4200.8798828125,233.57000732421875
2021-05-28,4204.10986328125,233.88999938964844
2021-06-01,4202.0400390625,233.24000549316406
2021-06-02,4208.1201171875,233.77999877929688
2021-06-03,4192.85009765625,232.4499969482422
